State,District,Year,Crop,Season,Area
Tamil Nadu,COIMBATORE,2004,Rice,Summer     ,1772
Tamil Nadu,COIMBATORE,2004,Bajra,Whole Year ,219
Tamil Nadu,COIMBATORE,2004,Maize,Whole Year ,20362
Tamil Nadu,COIMBATORE,2004,Ragi,Whole Year ,46
Tamil Nadu,COIMBATORE,2004,Other Non Food Crops,Whole Year ,1405
Tamil Nadu,COIMBATORE,2004,Gram,Whole Year ,4
Tamil Nadu,COIMBATORE,2004,Arhar/Tur,Whole Year ,25
Tamil Nadu,COIMBATORE,2004,Groundnut,Whole Year ,5510
Tamil Nadu,COIMBATORE,2004,Sesamum,Whole Year ,88
Tamil Nadu,COIMBATORE,2004,Sunflower,Whole Year ,286
Tamil Nadu,COIMBATORE,2004,Soyabean,Whole Year ,4
Tamil Nadu,COIMBATORE,2004,Other Oilseeds,Whole Year ,100272
Tamil Nadu,COIMBATORE,2004,Cotton,Whole Year ,1831
Tamil Nadu,COIMBATORE,2004,Sugarcane,Whole Year ,5883
Tamil Nadu,COIMBATORE,2004,Tobacco,Whole Year ,583
Tamil Nadu,COIMBATORE,2004,Fodder Crops,Whole Year ,1066
Tamil Nadu,COIMBATORE,2004,Other Food Crops,Whole Year ,1
Tamil Nadu,COIMBATORE,2004,Rice,Winter     ,4055
Tamil Nadu,COIMBATORE,2005,Rice,Autumn     ,1206
Tamil Nadu,COIMBATORE,2005,Jowar,Kharif     ,3376
Tamil Nadu,COIMBATORE,2005,Other Cereals and Millets,Kharif     ,10
Tamil Nadu,COIMBATORE,2005,Other Pulses,Kharif     ,1758
Tamil Nadu,COIMBATORE,2005,Rice,Summer     ,1227
Tamil Nadu,COIMBATORE,2005,Bajra,Whole Year ,278
Tamil Nadu,COIMBATORE,2005,Maize,Whole Year ,18871
Tamil Nadu,COIMBATORE,2005,Ragi,Whole Year ,34
Tamil Nadu,COIMBATORE,2005,Other Non Food Crops,Whole Year ,1584
Tamil Nadu,COIMBATORE,2005,Gram,Whole Year ,2
Tamil Nadu,COIMBATORE,2005,Arhar/Tur,Whole Year ,20
Tamil Nadu,COIMBATORE,2005,Groundnut,Whole Year ,5731
Tamil Nadu,COIMBATORE,2005,Sesamum,Whole Year ,340
Tamil Nadu,COIMBATORE,2005,Sunflower,Whole Year ,269
Tamil Nadu,COIMBATORE,2005,Other Oilseeds,Whole Year ,101662
Tamil Nadu,COIMBATORE,2005,Cotton,Whole Year ,1736
Tamil Nadu,COIMBATORE,2005,Sugarcane,Whole Year ,8894
Tamil Nadu,COIMBATORE,2005,Tobacco,Whole Year ,327
Tamil Nadu,COIMBATORE,2005,Fodder Crops,Whole Year ,956
Tamil Nadu,COIMBATORE,2005,Other Food Crops,Whole Year ,7
Tamil Nadu,COIMBATORE,2005,Rice,Winter     ,4545
Tamil Nadu,COIMBATORE,2006,Rice,Autumn     ,1470
Tamil Nadu,COIMBATORE,2006,Jowar,Kharif     ,1044
Tamil Nadu,COIMBATORE,2006,Other Pulses,Kharif     ,872
Tamil Nadu,COIMBATORE,2006,Other Cereals and Millets,Kharif     ,1
Tamil Nadu,COIMBATORE,2006,Other Pulses,Rabi       ,700
Tamil Nadu,COIMBATORE,2006,Jowar,Rabi       ,2767
Tamil Nadu,COIMBATORE,2006,Rice,Summer     ,948
Tamil Nadu,COIMBATORE,2006,Bajra,Whole Year ,172
Tamil Nadu,COIMBATORE,2006,Maize,Whole Year ,18878
Tamil Nadu,COIMBATORE,2006,Ragi,Whole Year ,101
Tamil Nadu,COIMBATORE,2006,Other Non Food Crops,Whole Year ,1943
Tamil Nadu,COIMBATORE,2006,Gram,Whole Year ,24
Tamil Nadu,COIMBATORE,2006,Arhar/Tur,Whole Year ,89
Tamil Nadu,COIMBATORE,2006,Groundnut,Whole Year ,3675
Tamil Nadu,COIMBATORE,2006,Sesamum,Whole Year ,258
Tamil Nadu,COIMBATORE,2006,Rapeseed and Mustard,Whole Year ,1
Tamil Nadu,COIMBATORE,2006,Sunflower,Whole Year ,253
Tamil Nadu,COIMBATORE,2006,Soyabean,Whole Year ,2
Tamil Nadu,COIMBATORE,2006,Other Oilseeds,Whole Year ,104334
Tamil Nadu,COIMBATORE,2006,Cotton,Whole Year ,1078
Tamil Nadu,COIMBATORE,2006,Sugarcane,Whole Year ,9456
Tamil Nadu,COIMBATORE,2006,Tobacco,Whole Year ,348
Tamil Nadu,COIMBATORE,2006,Fodder Crops,Whole Year ,1321
Tamil Nadu,COIMBATORE,2006,Other Food Crops,Whole Year ,8
Tamil Nadu,COIMBATORE,2006,Wheat,Whole Year ,3
Tamil Nadu,COIMBATORE,2006,Rice,Winter     ,3803
Tamil Nadu,COIMBATORE,2007,Rice,Autumn     ,1544
Tamil Nadu,COIMBATORE,2007,Other Pulses,Kharif     ,474
Tamil Nadu,COIMBATORE,2007,Jowar,Kharif     ,1566
Tamil Nadu,COIMBATORE,2007,Jowar,Rabi       ,1162
Tamil Nadu,COIMBATORE,2007,Other Pulses,Rabi       ,196
Tamil Nadu,COIMBATORE,2007,Rice,Summer     ,385
Tamil Nadu,COIMBATORE,2007,Other Non Food Crops,Whole Year ,2281
Tamil Nadu,COIMBATORE,2007,Gram,Whole Year ,55
Tamil Nadu,COIMBATORE,2007,Arhar/Tur,Whole Year ,21
Tamil Nadu,COIMBATORE,2007,Groundnut,Whole Year ,4326
Tamil Nadu,COIMBATORE,2007,Sesamum,Whole Year ,118
Tamil Nadu,COIMBATORE,2007,Sunflower,Whole Year ,379
Tamil Nadu,COIMBATORE,2007,Soyabean,Whole Year ,1
Tamil Nadu,COIMBATORE,2007,Other Oilseeds,Whole Year ,107371
Tamil Nadu,COIMBATORE,2007,Cotton,Whole Year ,604
Tamil Nadu,COIMBATORE,2007,Sugarcane,Whole Year ,7174
Tamil Nadu,COIMBATORE,2007,Tobacco,Whole Year ,531
Tamil Nadu,COIMBATORE,2007,Fodder Crops,Whole Year ,1037
Tamil Nadu,COIMBATORE,2007,Bajra,Whole Year ,138
Tamil Nadu,COIMBATORE,2007,Maize,Whole Year ,18658
Tamil Nadu,COIMBATORE,2007,Ragi,Whole Year ,22
Tamil Nadu,COIMBATORE,2007,Other Food Crops,Whole Year ,5
Tamil Nadu,COIMBATORE,2007,Wheat,Whole Year ,2
Tamil Nadu,COIMBATORE,2007,Rice,Winter     ,4550
Tamil Nadu,COIMBATORE,2008,Rice,Autumn     ,1623
Tamil Nadu,COIMBATORE,2008,Other Pulses,Kharif     ,298
Tamil Nadu,COIMBATORE,2008,Jowar,Kharif     ,821
Tamil Nadu,COIMBATORE,2008,Jowar,Rabi       ,408
Tamil Nadu,COIMBATORE,2008,Other Pulses,Rabi       ,102
Tamil Nadu,COIMBATORE,2008,Rice,Summer     ,11
Tamil Nadu,COIMBATORE,2008,Other Non Food Crops,Whole Year ,1563
Tamil Nadu,COIMBATORE,2008,Gram,Whole Year ,31
Tamil Nadu,COIMBATORE,2008,Arhar/Tur,Whole Year ,22
Tamil Nadu,COIMBATORE,2008,Groundnut,Whole Year ,1688
Tamil Nadu,COIMBATORE,2008,Sesamum,Whole Year ,21
Tamil Nadu,COIMBATORE,2008,Sunflower,Whole Year ,28
Tamil Nadu,COIMBATORE,2008,Other Oilseeds,Whole Year ,76932
Tamil Nadu,COIMBATORE,2008,Cotton,Whole Year ,682
Tamil Nadu,COIMBATORE,2008,Sugarcane,Whole Year ,2581
Tamil Nadu,COIMBATORE,2008,Tobacco,Whole Year ,132
Tamil Nadu,COIMBATORE,2008,Fodder Crops,Whole Year ,1029
Tamil Nadu,COIMBATORE,2008,Bajra,Whole Year ,64
Tamil Nadu,COIMBATORE,2008,Maize,Whole Year ,4328
Tamil Nadu,COIMBATORE,2008,Ragi,Whole Year ,3
Tamil Nadu,COIMBATORE,2008,Other Food Crops,Whole Year ,1
Tamil Nadu,COIMBATORE,2008,Rice,Winter     ,939
Tamil Nadu,COIMBATORE,2009,Rice,Autumn     ,1257
Tamil Nadu,COIMBATORE,2009,Jowar,Kharif     ,410
Tamil Nadu,COIMBATORE,2009,Other Pulses,Kharif     ,122
Tamil Nadu,COIMBATORE,2009,Other Cereals and Millets,Kharif     ,1
Tamil Nadu,COIMBATORE,2009,Other Pulses,Rabi       ,59
Tamil Nadu,COIMBATORE,2009,Jowar,Rabi       ,308
Tamil Nadu,COIMBATORE,2009,Rice,Summer     ,41
Tamil Nadu,COIMBATORE,2009,Bajra,Whole Year ,12
Tamil Nadu,COIMBATORE,2009,Maize,Whole Year ,3685
Tamil Nadu,COIMBATORE,2009,Ragi,Whole Year ,53
Tamil Nadu,COIMBATORE,2009,Other Non Food Crops,Whole Year ,1531
Tamil Nadu,COIMBATORE,2009,Gram,Whole Year ,20
Tamil Nadu,COIMBATORE,2009,Arhar/Tur,Whole Year ,34
Tamil Nadu,COIMBATORE,2009,Groundnut,Whole Year ,1494
Tamil Nadu,COIMBATORE,2009,Sesamum,Whole Year ,29
Tamil Nadu,COIMBATORE,2009,Sunflower,Whole Year ,7
Tamil Nadu,COIMBATORE,2009,Soyabean,Whole Year ,1
Tamil Nadu,COIMBATORE,2009,Other Oilseeds,Whole Year ,79591
Tamil Nadu,COIMBATORE,2009,Cotton,Whole Year ,518
Tamil Nadu,COIMBATORE,2009,Sugarcane,Whole Year ,1813
Tamil Nadu,COIMBATORE,2009,Tobacco,Whole Year ,235
Tamil Nadu,COIMBATORE,2009,Fodder Crops,Whole Year ,817
Tamil Nadu,COIMBATORE,2009,Other Food Crops,Whole Year ,3
Tamil Nadu,COIMBATORE,2009,Wheat,Whole Year ,4
Tamil Nadu,COIMBATORE,2009,Rice,Winter     ,1519
Tamil Nadu,COIMBATORE,2010,Rice,Autumn     ,1238
Tamil Nadu,COIMBATORE,2010,Jowar,Kharif     ,647
Tamil Nadu,COIMBATORE,2010,Other Pulses,Kharif     ,376
Tamil Nadu,COIMBATORE,2010,Other Pulses,Rabi       ,253
Tamil Nadu,COIMBATORE,2010,Jowar,Rabi       ,610
Tamil Nadu,COIMBATORE,2010,Bajra,Whole Year ,28
Tamil Nadu,COIMBATORE,2010,Maize,Whole Year ,23749
Tamil Nadu,COIMBATORE,2010,Ragi,Whole Year ,22
Tamil Nadu,COIMBATORE,2010,Other Food Crops,Whole Year ,2
Tamil Nadu,COIMBATORE,2010,Other Non Food Crops,Whole Year ,1690
Tamil Nadu,COIMBATORE,2010,Arhar/Tur,Whole Year ,81
Tamil Nadu,COIMBATORE,2010,Groundnut,Whole Year ,1170
Tamil Nadu,COIMBATORE,2010,Sesamum,Whole Year ,47
Tamil Nadu,COIMBATORE,2010,Sunflower,Whole Year ,3
Tamil Nadu,COIMBATORE,2010,Soyabean,Whole Year ,1
Tamil Nadu,COIMBATORE,2010,Other Oilseeds,Whole Year ,80778
Tamil Nadu,COIMBATORE,2010,Cotton,Whole Year ,670
Tamil Nadu,COIMBATORE,2010,Sugarcane,Whole Year ,1505
Tamil Nadu,COIMBATORE,2010,Tobacco,Whole Year ,155
Tamil Nadu,COIMBATORE,2010,Fodder Crops,Whole Year ,1061
Tamil Nadu,COIMBATORE,2010,Wheat,Whole Year ,2
Tamil Nadu,COIMBATORE,2010,Rice,Winter     ,1428
Tamil Nadu,COIMBATORE,2011,Rice,Autumn     ,1211
Tamil Nadu,COIMBATORE,2011,Other Pulses,Kharif     ,229
Tamil Nadu,COIMBATORE,2011,Jowar,Kharif     ,269
Tamil Nadu,COIMBATORE,2011,Jowar,Rabi       ,65
Tamil Nadu,COIMBATORE,2011,Other Pulses,Rabi       ,132
Tamil Nadu,COIMBATORE,2011,Other Non Food Crops,Whole Year ,1505
Tamil Nadu,COIMBATORE,2011,Gram,Whole Year ,1
Tamil Nadu,COIMBATORE,2011,Arhar/Tur,Whole Year ,86
Tamil Nadu,COIMBATORE,2011,Groundnut,Whole Year ,931
Tamil Nadu,COIMBATORE,2011,Sesamum,Whole Year ,28
Tamil Nadu,COIMBATORE,2011,Rapeseed and Mustard,Whole Year ,3
Tamil Nadu,COIMBATORE,2011,Sunflower,Whole Year ,47
Tamil Nadu,COIMBATORE,2011,Soyabean,Whole Year ,1
Tamil Nadu,COIMBATORE,2011,Other Oilseeds,Whole Year ,82762
Tamil Nadu,COIMBATORE,2011,Cotton,Whole Year ,651
Tamil Nadu,COIMBATORE,2011,Sugarcane,Whole Year ,1484
Tamil Nadu,COIMBATORE,2011,Tobacco,Whole Year ,86
Tamil Nadu,COIMBATORE,2011,Fodder Crops,Whole Year ,1216
Tamil Nadu,COIMBATORE,2011,Bajra,Whole Year ,5
Tamil Nadu,COIMBATORE,2011,Maize,Whole Year ,3246
Tamil Nadu,COIMBATORE,2011,Ragi,Whole Year ,1
Tamil Nadu,COIMBATORE,2011,Other Food Crops,Whole Year ,1
Tamil Nadu,COIMBATORE,2011,Wheat,Whole Year ,3
Tamil Nadu,COIMBATORE,2011,Rice,Winter     ,1418
Tamil Nadu,COIMBATORE,2012,Rice,Autumn     ,1174
Tamil Nadu,COIMBATORE,2012,Jowar,Kharif     ,1062
Tamil Nadu,COIMBATORE,2012,Other Pulses,Kharif     ,135
Tamil Nadu,COIMBATORE,2012,Other Pulses,Rabi       ,136
Tamil Nadu,COIMBATORE,2012,Jowar,Rabi       ,512
Tamil Nadu,COIMBATORE,2012,Bajra,Whole Year ,15
Tamil Nadu,COIMBATORE,2012,Maize,Whole Year ,3696
Tamil Nadu,COIMBATORE,2012,Ragi,Whole Year ,1
Tamil Nadu,COIMBATORE,2012,Other Food Crops,Whole Year ,4
Tamil Nadu,COIMBATORE,2012,Other Non Food Crops,Whole Year ,1391
Tamil Nadu,COIMBATORE,2012,Gram,Whole Year ,10
Tamil Nadu,COIMBATORE,2012,Arhar/Tur,Whole Year ,40
Tamil Nadu,COIMBATORE,2012,Groundnut,Whole Year ,1082
Tamil Nadu,COIMBATORE,2012,Sesamum,Whole Year ,24
Tamil Nadu,COIMBATORE,2012,Rapeseed and Mustard,Whole Year ,6
Tamil Nadu,COIMBATORE,2012,Sunflower,Whole Year ,4
Tamil Nadu,COIMBATORE,2012,Other Oilseeds,Whole Year ,83412
Tamil Nadu,COIMBATORE,2012,Cotton,Whole Year ,169
Tamil Nadu,COIMBATORE,2012,Sugarcane,Whole Year ,1404
Tamil Nadu,COIMBATORE,2012,Tobacco,Whole Year ,47
Tamil Nadu,COIMBATORE,2012,Fodder Crops,Whole Year ,867
Tamil Nadu,COIMBATORE,2012,Rice,Winter     ,982
Tamil Nadu,COIMBATORE,2013,Other Pulses,Kharif     ,239
Tamil Nadu,COIMBATORE,2013,Jowar,Kharif     ,568
Tamil Nadu,COIMBATORE,2013,Jowar,Rabi       ,628
Tamil Nadu,COIMBATORE,2013,Other Pulses,Rabi       ,10
Tamil Nadu,COIMBATORE,2013,Rice,Summer     ,957
Tamil Nadu,COIMBATORE,2013,Other Non Food Crops,Whole Year ,1369
Tamil Nadu,COIMBATORE,2013,Arhar/Tur,Whole Year ,58
Tamil Nadu,COIMBATORE,2013,Groundnut,Whole Year ,847
Tamil Nadu,COIMBATORE,2013,Sesamum,Whole Year ,8
Tamil Nadu,COIMBATORE,2013,Sunflower,Whole Year ,1
Tamil Nadu,COIMBATORE,2013,Other Oilseeds,Whole Year ,84626
Tamil Nadu,COIMBATORE,2013,Cotton,Whole Year ,196
Tamil Nadu,COIMBATORE,2013,Sugarcane,Whole Year ,1170
Tamil Nadu,COIMBATORE,2013,Tobacco,Whole Year ,100
Tamil Nadu,COIMBATORE,2013,Fodder Crops,Whole Year ,878
Tamil Nadu,COIMBATORE,2013,Bajra,Whole Year ,14
Tamil Nadu,COIMBATORE,2013,Maize,Whole Year ,4131
Tamil Nadu,COIMBATORE,2013,Ragi,Whole Year ,3
Tamil Nadu,COIMBATORE,2013,Other Food Crops,Whole Year ,5
Tamil Nadu,COIMBATORE,2013,Wheat,Whole Year ,2
Tamil Nadu,COIMBATORE,2013,Rice,Winter     ,1201
Tamil Nadu,COIMBATORE,2014,Rice,Autumn     ,7
Tamil Nadu,COIMBATORE,2014,Jowar,Kharif     ,754
Tamil Nadu,COIMBATORE,2014,Other Pulses,Kharif     ,411
Tamil Nadu,COIMBATORE,2014,Other Cereals and Millets,Kharif     ,3
Tamil Nadu,COIMBATORE,2014,Other Cereals and Millets,Rabi       ,2
Tamil Nadu,COIMBATORE,2014,Other Pulses,Rabi       ,14
Tamil Nadu,COIMBATORE,2014,Jowar,Rabi       ,289
Tamil Nadu,COIMBATORE,2014,Rice,Summer     ,909
Tamil Nadu,COIMBATORE,2014,Bajra,Whole Year ,15
Tamil Nadu,COIMBATORE,2014,Maize,Whole Year ,3785
Tamil Nadu,COIMBATORE,2014,Ragi,Whole Year ,9
Tamil Nadu,COIMBATORE,2014,Wheat,Whole Year ,1
Tamil Nadu,COIMBATORE,2014,Other Non Food Crops,Whole Year ,1296
Tamil Nadu,COIMBATORE,2014,Gram,Whole Year ,2
Tamil Nadu,COIMBATORE,2014,Arhar/Tur,Whole Year ,91
Tamil Nadu,COIMBATORE,2014,Groundnut,Whole Year ,227
Tamil Nadu,COIMBATORE,2014,Sesamum,Whole Year ,9
Tamil Nadu,COIMBATORE,2014,Rapeseed and Mustard,Whole Year ,0
Tamil Nadu,COIMBATORE,2014,Sunflower,Whole Year ,3
Tamil Nadu,COIMBATORE,2014,Soyabean,Whole Year ,1
Tamil Nadu,COIMBATORE,2014,Other Oilseeds,Whole Year ,83840
Tamil Nadu,COIMBATORE,2014,Cotton,Whole Year ,282
Tamil Nadu,COIMBATORE,2014,Sugarcane,Whole Year ,1128
Tamil Nadu,COIMBATORE,2014,Tobacco,Whole Year ,152
Tamil Nadu,COIMBATORE,2014,Fodder Crops,Whole Year ,969
Tamil Nadu,COIMBATORE,2014,Other Food Crops,Whole Year ,1
Tamil Nadu,COIMBATORE,2014,Rice,Winter     ,1250
Tamil Nadu,COIMBATORE,2015,Rice,Autumn     ,912
Tamil Nadu,COIMBATORE,2015,Jowar,Kharif     ,536
Tamil Nadu,COIMBATORE,2015,Other Cereals and Millets,Kharif     ,1
Tamil Nadu,COIMBATORE,2015,Other Pulses,Kharif     ,285
Tamil Nadu,COIMBATORE,2015,Other Pulses,Rabi       ,345
Tamil Nadu,COIMBATORE,2015,Other Cereals and Millets,Rabi       ,8
Tamil Nadu,COIMBATORE,2015,Jowar,Rabi       ,458
Tamil Nadu,COIMBATORE,2015,Rice,Summer     ,59
Tamil Nadu,COIMBATORE,2015,Bajra,Whole Year ,20
Tamil Nadu,COIMBATORE,2015,Maize,Whole Year ,3613
Tamil Nadu,COIMBATORE,2015,Ragi,Whole Year ,15
Tamil Nadu,COIMBATORE,2015,Other Food Crops,Whole Year ,2
Tamil Nadu,COIMBATORE,2015,Other Non Food Crops,Whole Year ,1344
Tamil Nadu,COIMBATORE,2015,Gram,Whole Year ,2
Tamil Nadu,COIMBATORE,2015,Arhar/Tur,Whole Year ,34
Tamil Nadu,COIMBATORE,2015,Groundnut,Whole Year ,632
Tamil Nadu,COIMBATORE,2015,Sesamum,Whole Year ,19
Tamil Nadu,COIMBATORE,2015,Sunflower,Whole Year ,1
Tamil Nadu,COIMBATORE,2015,Other Oilseeds,Whole Year ,85508
Tamil Nadu,COIMBATORE,2015,Cotton,Whole Year ,267
Tamil Nadu,COIMBATORE,2015,Sugarcane,Whole Year ,926
Tamil Nadu,COIMBATORE,2015,Tobacco,Whole Year ,54
Tamil Nadu,COIMBATORE,2015,Fodder Crops,Whole Year ,1078
Tamil Nadu,COIMBATORE,2015,Rice,Winter     ,1063
Tamil Nadu,COIMBATORE,2016,Rice,Autumn     ,781
Tamil Nadu,COIMBATORE,2016,Jowar,Kharif     ,522
Tamil Nadu,COIMBATORE,2016,Other Pulses,Kharif     ,157
Tamil Nadu,COIMBATORE,2016,Other Cereals and Millets,Kharif     ,0
Tamil Nadu,COIMBATORE,2016,Other Cereals and Millets,Rabi       ,5
Tamil Nadu,COIMBATORE,2016,Other Pulses,Rabi       ,470
Tamil Nadu,COIMBATORE,2016,Jowar,Rabi       ,736
Tamil Nadu,COIMBATORE,2016,Rice,Summer     ,0
Tamil Nadu,COIMBATORE,2016,Bajra,Whole Year ,14
Tamil Nadu,COIMBATORE,2016,Maize,Whole Year ,2629
Tamil Nadu,COIMBATORE,2016,Ragi,Whole Year ,4
Tamil Nadu,COIMBATORE,2016,Other Non Food Crops,Whole Year ,1094
Tamil Nadu,COIMBATORE,2016,Arhar/Tur,Whole Year ,17
Tamil Nadu,COIMBATORE,2016,Groundnut,Whole Year ,214
Tamil Nadu,COIMBATORE,2016,Sesamum,Whole Year ,6
Tamil Nadu,COIMBATORE,2016,Rapeseed and Mustard,Whole Year ,2
Tamil Nadu,COIMBATORE,2016,Other Oilseeds,Whole Year ,85871
Tamil Nadu,COIMBATORE,2016,Cotton,Whole Year ,260
Tamil Nadu,COIMBATORE,2016,Sugarcane,Whole Year ,792
Tamil Nadu,COIMBATORE,2016,Tobacco,Whole Year ,63
Tamil Nadu,COIMBATORE,2016,Fodder Crops,Whole Year ,824
Tamil Nadu,COIMBATORE,2016,Other Food Crops,Whole Year ,2
Tamil Nadu,COIMBATORE,2016,Rice,Winter     ,91
Tamil Nadu,COIMBATORE,2017,Rice,Autumn     ,11
Tamil Nadu,COIMBATORE,2017,Other Cereals and Millets,Kharif     ,1
Tamil Nadu,COIMBATORE,2017,Jowar,Kharif     ,274
Tamil Nadu,COIMBATORE,2017,Other Pulses,Kharif     ,328
Tamil Nadu,COIMBATORE,2017,Other Pulses,Rabi       ,161
Tamil Nadu,COIMBATORE,2017,Jowar,Rabi       ,152
Tamil Nadu,COIMBATORE,2017,Other Cereals and Millets,Rabi       ,0
Tamil Nadu,COIMBATORE,2017,Rice,Summer     ,0
Tamil Nadu,COIMBATORE,2017,Other Food Crops,Whole Year ,6
Tamil Nadu,COIMBATORE,2017,Bajra,Whole Year ,65
Tamil Nadu,COIMBATORE,2017,Maize,Whole Year ,2805
Tamil Nadu,COIMBATORE,2017,Ragi,Whole Year ,1
Tamil Nadu,COIMBATORE,2017,Other Non Food Crops,Whole Year ,1067
Tamil Nadu,COIMBATORE,2017,Arhar/Tur,Whole Year ,2
Tamil Nadu,COIMBATORE,2017,Groundnut,Whole Year ,172
Tamil Nadu,COIMBATORE,2017,Sesamum,Whole Year ,14
Tamil Nadu,COIMBATORE,2017,Sunflower,Whole Year ,1
Tamil Nadu,COIMBATORE,2017,Other Oilseeds,Whole Year ,87446
Tamil Nadu,COIMBATORE,2017,Cotton,Whole Year ,99
Tamil Nadu,COIMBATORE,2017,Sugarcane,Whole Year ,401
Tamil Nadu,COIMBATORE,2017,Tobacco,Whole Year ,198
Tamil Nadu,COIMBATORE,2017,Fodder Crops,Whole Year ,882
Tamil Nadu,COIMBATORE,2017,Rice,Winter     ,669
Tamil Nadu,CUDDALORE,1997,Banana,Kharif     ,3201
Tamil Nadu,CUDDALORE,1997,Horse-gram,Kharif     ,90
Tamil Nadu,CUDDALORE,1997,Onion,Kharif     ,42
Tamil Nadu,CUDDALORE,1997,Sesamum,Kharif     ,6863
Tamil Nadu,CUDDALORE,1997,Small millets,Kharif     ,1718
Tamil Nadu,CUDDALORE,1997,Arhar/Tur,Whole Year ,461
Tamil Nadu,CUDDALORE,1997,Bajra,Whole Year ,6184
Tamil Nadu,CUDDALORE,1997,Banana,Whole Year ,3459
Tamil Nadu,CUDDALORE,1997,Cashewnut,Whole Year ,24185
Tamil Nadu,CUDDALORE,1997,Castor seed,Whole Year ,10
Tamil Nadu,CUDDALORE,1997,Coriander,Whole Year ,5101
Tamil Nadu,CUDDALORE,1997,Cotton,Whole Year ,2147
Tamil Nadu,CUDDALORE,1997,Dry chillies,Whole Year ,253
Tamil Nadu,CUDDALORE,1997,Groundnut,Whole Year ,40268
Tamil Nadu,CUDDALORE,1997,Jowar,Whole Year ,2677
Tamil Nadu,CUDDALORE,1997,Maize,Whole Year ,3
Tamil Nadu,CUDDALORE,1997,Moong(Green Gram),Whole Year ,4441
Tamil Nadu,CUDDALORE,1997,Onion,Whole Year ,121
Tamil Nadu,CUDDALORE,1997,Other Pulses,Whole Year ,43239
Tamil Nadu,CUDDALORE,1997,Ragi,Whole Year ,789
Tamil Nadu,CUDDALORE,1997,Rapeseed and Mustard,Whole Year ,17
Tamil Nadu,CUDDALORE,1997,Rice,Whole Year ,116625
Tamil Nadu,CUDDALORE,1997,Sugarcane,Whole Year ,23826
Tamil Nadu,CUDDALORE,1997,Sunflower,Whole Year ,19
Tamil Nadu,CUDDALORE,1997,Sweet potato,Whole Year ,124
Tamil Nadu,CUDDALORE,1997,Tapioca,Whole Year ,6743
Tamil Nadu,CUDDALORE,1997,Tobacco,Whole Year ,21
Tamil Nadu,CUDDALORE,1997,Total foodgrain,Whole Year ,171235
Tamil Nadu,CUDDALORE,1997,Turmeric,Whole Year ,12
Tamil Nadu,CUDDALORE,1997,Urad,Whole Year ,37967
Tamil Nadu,CUDDALORE,1998,Rice,Autumn     ,17630
Tamil Nadu,CUDDALORE,1998,Jowar,Kharif     ,2
Tamil Nadu,CUDDALORE,1998,Other Pulses,Kharif     ,159
Tamil Nadu,CUDDALORE,1998,Rice,Summer     ,7492
Tamil Nadu,CUDDALORE,1998,Bajra,Whole Year ,1297
Tamil Nadu,CUDDALORE,1998,Maize,Whole Year ,2
Tamil Nadu,CUDDALORE,1998,Ragi,Whole Year ,333
Tamil Nadu,CUDDALORE,1998,Other Non Food Crops,Whole Year ,3482
Tamil Nadu,CUDDALORE,1998,Arhar/Tur,Whole Year ,1
Tamil Nadu,CUDDALORE,1998,Groundnut,Whole Year ,12723
Tamil Nadu,CUDDALORE,1998,Sesamum,Whole Year ,1068
Tamil Nadu,CUDDALORE,1998,Soyabean,Whole Year ,59
Tamil Nadu,CUDDALORE,1998,Other Oilseeds,Whole Year ,1208
Tamil Nadu,CUDDALORE,1998,Cotton,Whole Year ,720
Tamil Nadu,CUDDALORE,1998,Sugarcane,Whole Year ,29926
Tamil Nadu,CUDDALORE,1998,Tobacco,Whole Year ,20
Tamil Nadu,CUDDALORE,1998,Rice,Winter     ,83777
Tamil Nadu,CUDDALORE,1999,Rice,Autumn     ,17469
Tamil Nadu,CUDDALORE,1999,Other Pulses,Kharif     ,295
Tamil Nadu,CUDDALORE,1999,Rice,Summer     ,9443
Tamil Nadu,CUDDALORE,1999,Other Non Food Crops,Whole Year ,3205
Tamil Nadu,CUDDALORE,1999,Arhar/Tur,Whole Year ,1
Tamil Nadu,CUDDALORE,1999,Groundnut,Whole Year ,9225
Tamil Nadu,CUDDALORE,1999,Sesamum,Whole Year ,1703
Tamil Nadu,CUDDALORE,1999,Sunflower,Whole Year ,1
Tamil Nadu,CUDDALORE,1999,Soyabean,Whole Year ,2
Tamil Nadu,CUDDALORE,1999,Other Oilseeds,Whole Year ,1355
Tamil Nadu,CUDDALORE,1999,Cotton,Whole Year ,573
Tamil Nadu,CUDDALORE,1999,Sugarcane,Whole Year ,33916
Tamil Nadu,CUDDALORE,1999,Tobacco,Whole Year ,23
Tamil Nadu,CUDDALORE,1999,Fodder Crops,Whole Year ,11
Tamil Nadu,CUDDALORE,1999,Bajra,Whole Year ,673
Tamil Nadu,CUDDALORE,1999,Ragi,Whole Year ,268
Tamil Nadu,CUDDALORE,1999,Rice,Winter     ,85978
Tamil Nadu,CUDDALORE,2000,Rice,Autumn     ,19041
Tamil Nadu,CUDDALORE,2000,Other Pulses,Kharif     ,503
Tamil Nadu,CUDDALORE,2000,Jowar,Kharif     ,2
Tamil Nadu,CUDDALORE,2000,Rice,Summer     ,9488
Tamil Nadu,CUDDALORE,2000,Other Non Food Crops,Whole Year ,2869
Tamil Nadu,CUDDALORE,2000,Arhar/Tur,Whole Year ,3
